item,Open,Close,Volume
1222,259.899994,265.399994,12274497
1223,266.350006,264.75,11017555
1224,263.350006,261.350006,8371299
1225,261.850006,254.550003,12765309
1226,256.100006,255.350006,8778450
1227,254.25,249.800003,12981595
1228,249.75,249.149994,10557157
1229,248,244.199997,8592983
1230,244.600006,248.75,8756536
1231,249.25,247.75,11747088
1232,247.649994,247.649994,10658616
1233,247.75,250.199997,10538497
1234,252.5,243.600006,25988990
1235,244,244.899994,15963085
1236,245.800003,242.899994,11225978
1237,245,245.350006,11970913
1238,246,245.899994,12354302
1239,246.399994,247.050003,8329253
1240,247.699997,248.300003,9352013
1241,249.649994,252.149994,13415303
1242,252.899994,251.25,11282323
1243,252,250.899994,9333736
1244,251.050003,255.75,13234727
1245,257.450012,256,9480201
1246,257.100006,258.350006,8048897
1247,257.200012,258.399994,13029151
1248,258.5,251.050003,15341756
1249,251,254.149994,9339939
1250,255.100006,254.899994,13540202
1251,255.550003,259.200012,16343545
1252,260.299988,266.450012,18039379
1253,265.850006,263.950012,11884795
1254,261.149994,260.350006,8899165
1255,262,270.700012,27253142
1256,271.850006,273.299988,20139955
1257,273,277.549988,15366890
1258,280,277.049988,14725291
1259,277.850006,277.899994,10981984
1260,278.100006,277.200012,13622088
1261,278.799988,275.850006,16080181
1262,278.75,276.350006,37580487
1263,277.799988,271.649994,19853043
1264,272,270.200012,13306738
1265,270.950012,268.950012,12201568
1266,277,270.5,21794688
1267,271.149994,269.350006,17830528
1268,269.899994,269.649994,9229363
1269,270,270.700012,7754157
1270,271.899994,272.299988,12617613
1271,271.700012,270.450012,13146194
1272,270.799988,268.25,9645350
1273,268.899994,269.200012,7941592
1274,270,271.75,7656892
1275,273,267.299988,14220808
1276,266.25,265.049988,10120034
1277,266.600006,269.850006,9515073
1278,270.799988,267.799988,11599142
1279,267.799988,269.899994,9122987
1280,269,273.25,15594429
1281,274.5,272.049988,9557026
1282,278.399994,274.649994,15734886
1283,272.649994,277.350006,20055974
1284,278,279.299988,18005184
1285,279.450012,274.149994,14265642
1286,274.75,273.899994,9678185
1287,274.399994,272.350006,11898233
1288,270.299988,267.5,9887203
1289,269,268.5,7998170
1290,269.5,276.5,20133467
1291,276,279.450012,15966114
1292,280.649994,282.100006,18673371
1293,283.149994,288.450012,31008407
1294,289,291.049988,19683170
1295,292,293.399994,20185269
1296,294.799988,293.149994,10509610
1297,293.299988,297.350006,21936647
1298,295.450012,292.850006,18413111
1299,291.700012,289.450012,10765502
1300,289.799988,289.350006,10307875
1301,289.299988,294.5,11682024
1302,294,290.149994,13251421
1303,290.25,291.549988,9944020
1304,291.100006,289.899994,8146800
1305,291.049988,290.299988,13457050
1306,291.549988,284.049988,18149995
1307,283.899994,284.799988,14514929
1308,287,282.200012,12042308
1309,283.25,286.049988,10077853
1310,287.5,286.049988,11531902
1311,287.100006,286.450012,13836891
1312,286.450012,282.049988,22622372
1313,283,289.75,14152004
1314,290.25,288.299988,9754789
1315,289.399994,289.799988,13950914
1316,294,299.049988,24534923
1317,301,296,34756331
1318,296.100006,299.399994,11560550
1319,300.899994,296.5,7843574
1320,297,294.450012,8699405
1321,295.899994,298.100006,11934889
1322,300,297.899994,13376269
1323,298.399994,301.399994,10383539
1324,302,307.5,17533439
1325,308,307.649994,14120513
1326,304.850006,302.950012,15471393
1327,304.450012,308,55250969
1328,308.950012,294.299988,35771221
1329,295,288.850006,19846852
1330,290.049988,283.149994,16435958
1331,284.149994,290.100006,15018467
1332,290.5,288.450012,12304394
1333,288.899994,284,10619968
1334,283.399994,288.850006,9643418
1335,289,288.299988,10697171
1336,287.950012,287.450012,12186700
